client_id,Variation
1662557,Control
9485108,Control
2227005,Control
8384923,Control
6715259,Control
8699930,Control
7411125,Control
2429252,Control
8548776,Control
2150129,Control
9459281,Control
4444941,Control
8424613,Control
1231274,Control
2588087,Control
5688575,Control
738931,Control
5479144,Control
7704754,Control
9688091,Control
3037882,Control
4357479,Control
3277018,Control
8153271,Control
3904119,Control
5299753,Control
2473261,Control
1837031,Control
4472811,Control
2946301,Control
6225944,Control
4474748,Control
8357465,Control
609799,Control
2363257,Control
2206737,Control
2215826,Control
6631740,Control
4026126,Control
3279570,Control
8167786,Control
1274569,Control
9427694,Control
8894041,Control
4978123,Control
3015972,Control
1895465,Control
8742053,Control
450752,Control
517707,Control
447498,Control
9654101,Control
6519864,Control
9157635,Control
2886322,Control
2173953,Control
5770418,Control
8587014,Control
3096114,Control
7265650,Control
9487294,Control
8007480,Control
1832920,Control
4365588,Control
2661574,Control
7268709,Control
9679406,Control
4143462,Control
8176161,Control
5339990,Control
9434151,Control
8087297,Control
9916208,Control
5477698,Control
7172286,Control
8635033,Control
571941,Control
9250390,Control
9232913,Control
7845666,Control
3492418,Control
2746359,Control
6513675,Control
1532154,Control
5374041,Control
8070976,Control
5696560,Control
7270902,Control
1166221,Control
139079,Control
7326156,Control
8119688,Control
3717404,Control
1541616,Control
8777358,Control
704777,Control
2798244,Control
909050,Control
5347616,Control
4350140,Control
4283579,Control
3681402,Control
8578621,Control
1953269,Control
312726,Control
5349768,Control
7032639,Control
927353,Control
7827687,Control
8690643,Control
4171396,Control
9218351,Control
4528485,Control
5536159,Control
4807174,Control
4267612,Control
4766085,Control
8805078,Control
2523896,Control
5709043,Control
5105759,Control
8204995,Control
9004319,Control
5575801,Control
562259,Control
8939052,Control
6263611,Control
2341480,Control
3302734,Control
8220893,Control
4716554,Control
2203105,Control
4569606,Control
9165419,Control
647824,Control
6621608,Control
3773950,Control
1246293,Control
7298826,Control
297220,Control
9875946,Control
1637198,Control
5715807,Control
9530114,Control
9570424,Control
6422659,Control
793397,Control
2633568,Control
8228558,Control
3980478,Control
7162494,Control
2961285,Control
3083985,Control
2291432,Control
9411943,Control
4645328,Control
6654500,Control
9370903,Control
7009565,Control
7074316,Control
4237084,Control
6252053,Control
1077506,Control
8110402,Control
2692189,Control
1565067,Control
6166822,Control
1443121,Control
6213804,Control
2309007,Control
5139646,Control
2911049,Control
8364181,Control
9659535,Control
1604827,Control
7804662,Control
5431942,Control
2304444,Control
2604445,Control
717126,Control
7033721,Control
3251707,Control
7439475,Control
2657038,Control
946577,Control
9980566,Control
7381522,Control
9331980,Control
7252114,Control
7356198,Control
187837,Control
1166624,Control
8630852,Control
486496,Control
3161926,Control
5808972,Control
1731892,Control
5939898,Control
7603967,Control
1908654,Control
1994865,Control
405501,Control
752201,Control
8434941,Control
3736638,Control
888133,Control
8368822,Control
6454869,Control
4000443,Control
9593457,Control
1574827,Control
4260236,Control
6749198,Control
4081642,Control
1884336,Control
2391646,Control
1721065,Control
277560,Control
4123542,Control
3891526,Control
3761945,Control
6704362,Control
9282466,Control
8471697,Control
9403313,Control
2787270,Control
3725597,Control
3561951,Control
9002539,Control
8047484,Control
8768179,Control
7369337,Control
2353743,Control
1644577,Control
6791344,Control
9812702,Control
1946416,Control
4701167,Control
4451169,Control
6367624,Control
9091585,Control
9991998,Control
5057465,Control
3313823,Control
2786042,Control
3545984,Control
1788187,Control
2966822,Control
219851,Control
1066226,Control
5598950,Control
9717954,Control
2100966,Control
5154904,Control
9203288,Control
1884535,Control
9868222,Control
7988348,Control
8957815,Control
7640897,Control
6091610,Control
6346829,Control
743445,Control
7713773,Control
8057539,Control
4890753,Control
8058029,Control
96548,Control
5724791,Control
3090798,Control
777736,Control
8893526,Control
2912521,Control
4613465,Control
6885745,Control
27554,Control
6185856,Control
7053498,Control
3624926,Control
7726539,Control
1197953,Control
2532415,Control
6458491,Control
8006175,Control
6484236,Control
2278496,Control
5177200,Control
1702090,Control
9369908,Control
5085733,Control
3991847,Control
1462983,Control
5108320,Control
7513572,Control
4395024,Control
8967720,Control
3587810,Control
1665967,Control
7588380,Control
8627640,Control
9722838,Control
3744135,Control
9158440,Control
4960956,Control
8215989,Control
4898592,Control
2111268,Control
3123286,Control
1709752,Control
6921532,Control
9484909,Control
571423,Control
6107602,Control
4627868,Control
9643123,Control
4141484,Control
3489600,Control
5735934,Control
1319161,Control
6233051,Control
4396526,Control
6448567,Control
9070908,Control
5834919,Control
6409786,Control
5154397,Control
9525724,Control
9997470,Control
4237887,Control
5426380,Control
8042531,Control
2541030,Control
7539129,Control
6069603,Control
2147436,Control
8873524,Control
2671231,Control
8596009,Control
2706512,Control
8662871,Control
9074110,Control
1938766,Control
4236442,Control
2679961,Control
8665369,Control
5468919,Control
2964488,Control
1687330,Control
4237982,Control
2834996,Control
7271229,Control
3738762,Control
8034444,Control
379383,Control
1180546,Control
1866820,Control
4143292,Control
3121283,Control
1209146,Control
3184555,Control
998606,Control
7428336,Control
2008364,Control
8065001,Control
9660142,Control
8293466,Control
2249641,Control
4894515,Control
9628678,Control
8263833,Control
5460427,Control
1555004,Control
512883,Control
8344199,Control
3909190,Control
8056492,Control
2849792,Control
2971820,Control
8122881,Control
757967,Control
1255754,Control
8800357,Control
1974935,Control
8966814,Control
9957176,Control
3551089,Control
9245956,Control
4215317,Control
1121613,Control
8909517,Control
2754800,Control
6796821,Control
2744794,Control
8738019,Control
252002,Control
3786111,Control
657670,Control
3354034,Control
5822378,Control
8188833,Control
3448079,Control
5770038,Control
8328439,Control
7331702,Control
7385443,Control
5756509,Control
7885192,Control
5318448,Control
7685747,Control
4426131,Control
1991959,Control
7186557,Control
7590544,Control
4210290,Control
1288843,Control
3222334,Control
5268101,Control
6858602,Control
7546769,Control
7297248,Control
4163260,Control
4823018,Control
1363526,Control
2663347,Control
7871585,Control
1138609,Control
6559545,Control
9337604,Control
4441826,Control
5786791,Control
3714922,Control
4698689,Control
1830056,Control
1089812,Control
4565926,Control
6832721,Control
9455830,Control
9115330,Control
1006981,Control
9117407,Control
4596262,Control
4939103,Control
9444536,Control
570476,Control
3209032,Control
9728651,Control
3612916,Control
9584408,Control
603740,Control
18973,Control
9423971,Control
9466171,Control
9786865,Control
3250035,Control
905755,Control
2294133,Control
7955667,Control
9173546,Control
4055697,Control
8587573,Control
2457327,Control
5801776,Control
6133338,Control
131064,Control
7631171,Control
8469085,Control
4091619,Control
4991019,Control
9842782,Control
2170311,Control
6890062,Control
2268819,Control
2229537,Control
6787673,Control
9724303,Control
5819627,Control
9155004,Control
5520072,Control
1547210,Control
8185916,Control
2245536,Control
6125450,Control
8680122,Control
6370506,Control
1682282,Control
299563,Control
2177970,Control
5847586,Control
8651045,Control
3283172,Control
2994001,Control
3251455,Control
4405518,Control
8394449,Control
1472953,Control
2662438,Control
3379197,Control
7043361,Control
1352969,Control
1848243,Control
3709450,Control
9828885,Control
6978135,Control
8577690,Control
2828146,Control
6644346,Control
3088104,Control
4498712,Control
7066840,Control
7992449,Control
6641842,Control
8025718,Control
5869101,Control
4882327,Control
4442348,Control
9931152,Control
7723133,Control
1709771,Control
6467744,Control
3740598,Control
3432704,Control
1203363,Control
1341077,Control
486643,Control
5903999,Control
7334580,Control
8458014,Control
9328726,Control
8811666,Control
2783648,Control
356824,Control
9808991,Control
1070909,Control
781384,Control
7299811,Control
350463,Control
8499279,Control
4752329,Control
7351059,Control
2178579,Control
4883460,Control
3383050,Control
7005603,Control
7595966,Control
6482517,Control
6806435,Control
1585160,Control
9238045,Control
8584566,Control
9406052,Control
9110421,Control
9015448,Control
7066530,Control
783788,Control
4990448,Control
3721563,Control
9616879,Control
9774953,Control
2491171,Control
3007715,Control
1948517,Control
4622774,Control
1372908,Control
1940213,Control
3376210,Control
3218370,Control
8190179,Control
6597999,Control
4971428,Control
5716313,Control
6352478,Control
2798458,Control
805850,Control
6720918,Control
2476589,Control
9092579,Control
5991406,Control
3884609,Control
1196136,Control
9825994,Control
7407868,Control
5533863,Control
8607066,Control
6856821,Control
5191224,Control
5906129,Control
4663089,Control
3672340,Control
6815257,Control
428698,Control
5377323,Control
9301583,Control
5565298,Control
846806,Control
2806415,Control
9151123,Control
575213,Control
3092850,Control
3469294,Control
816508,Control
4818612,Control
768793,Control
4195653,Control
6123492,Control
5598921,Control
6106095,Control
3480090,Control
9255891,Control
4073560,Control
9257359,Control
1721774,Control
6503866,Control
9701567,Control
2383774,Control
5115969,Control
6030890,Control
5865256,Control
909969,Control
9280668,Control
6728638,Control
8681682,Control
3558115,Control
957328,Control
6114410,Control
6780846,Control
8415669,Control
6525417,Control
8766443,Control
8645415,Control
4335004,Control
4709898,Control
4754533,Control
2874933,Control
9325743,Control
7602445,Control
1906072,Control
7469891,Control
3277379,Control
9370023,Control
7866590,Control
7335613,Control
6464508,Control
4019292,Control
3991063,Control
5433214,Control
657941,Control
9097576,Control
9165216,Control
292954,Control
7781235,Control
7694180,Control
4600907,Control
7233735,Control
9066243,Control
5177219,Control
1244412,Control
420825,Control
9390009,Control
2251561,Control
1248713,Control
8881406,Control
2505992,Control
6283606,Control
3006793,Control
7389969,Control
5558421,Control
22885,Control
5733807,Control
7327736,Control
1145419,Control
5871792,Control
2828426,Control
9695798,Control
7485600,Control
2091129,Control
8506258,Control
86499,Control
5396257,Control
1262832,Control
3874422,Control
5102939,Control
116682,Control
8646089,Control
6673674,Control
4956387,Control
3665536,Control
1363220,Control
5763840,Control
4155989,Control
3916909,Control
9229,Control
8548007,Control
7022229,Control
2349303,Control
8088301,Control
8555576,Control
4182207,Control
8561185,Control
6598688,Control
6202655,Control
1592329,Control
9828089,Control
3823398,Control
1948843,Control
2595560,Control
5974323,Control
1306678,Control
1922383,Control
2067289,Control
2073658,Control
7509628,Control
7752431,Control
6293390,Control
8058044,Control
4734110,Control
2284157,Control
1863728,Control
9224081,Control
7218014,Control
799161,Control
4308408,Control
2850387,Control
9729753,Control
7097814,Control
6536391,Control
2011557,Control
5376525,Control
5709603,Control
4807789,Control
4981076,Control
9728732,Control
4685022,Control
1194386,Control
7884386,Control
9164450,Control
4969613,Control
3379730,Control
3456911,Control
3065744,Control
9904782,Control
3470971,Control
2525157,Control
9382259,Control
6185706,Control
4473377,Control
2589483,Control
1456118,Control
952223,Control
1902404,Control
7763377,Control
667494,Control
9755324,Control
6073907,Control
3541443,Control
7804929,Control
4461907,Control
4930397,Control
5618665,Control
3934480,Control
8920691,Control
9566257,Control
7557189,Control
1019416,Control
5040733,Control
2287360,Control
3506305,Control
6751787,Control
7308535,Control
8426255,Control
6923123,Control
3667266,Control
4319222,Control
9657390,Control
8702253,Control
1437677,Control
9976496,Control
560548,Control
1173759,Control
62058,Control
4605889,Control
3510917,Control
5564728,Control
6548727,Control
3102915,Control
8476755,Control
8026324,Control
4203297,Control
4043123,Control
9295034,Control
483080,Control
5755447,Control
6665261,Control
5274015,Control
4655561,Control
1511193,Control
2733707,Control
9715761,Control
723243,Control
6854605,Control
3581725,Control
8083799,Control
4592870,Control
8413588,Control
3646268,Control
4938026,Control
